,text,final_label
28495,"Save the saviour - #DoctorsProtest   Get it @ https://t.co/yu8miSJDm9  Its time to save the saviours- wear this tshirt and join the doctors strike india. Join doctor strike bengal. doctor protest, doctors protest  #DoctorsFightBack #DoctorStrike https://t.co/LM79jtCph7",3
28496,Very poor management by @ICC   People have waited 4years for this extravaganza and this is how we get treated #ShameOnICC,3
28497,"#doctors_against_assualt #DoctorsFightBack #DoctorStrike   While Doctors are at strike, please read on why do we take Hippocratic Oath not Sushruta, why does his 'wet-cold-dry-hot' look like 'vata-pitta-kabha+others' in Ayurveda?",3
28498,"This truly is a crisis and, worst part is, his delusional admirers will probably never know. They'll just blame everyone else for his stupidity, fear mongering, hate, greed and lies. #FuckTrump",3
28499,"@RWPUSA @LadyGloriousjax What up, Xi? #FuckTrump",3
28500,"I don’t understand how is a military insignia being equated with prayers being offered on the field? I understand if you want to #DhoniKeepsTheGlove but don’t bring in prayers into this controversy.    Also, like Vinod Rai said, “It’s a non-issue.” Let it be like that. Please.",3
28501,Report: NRA Has Been Directing Money to Board Members Who Oversee Its Spending #Resist #ResistTrump #FuckTrump https://t.co/05OL7rxHkT,3
28502,Sad. @realDonaldTrump bday unable to match Twitter support for these more popular hashtags:  #TrumpIsATraitor   #ImpeachTrumpNow   #ImpeachDonaldTrumpNOW   #ImpeachDonaldTrump   #ImpeachTrump   #ImpeachmentInquiryNow  Because these ARE our b-day wishes for you.  #TrumpForPrison2020 https://t.co/IOb5tI7S5r,3
28503,This very day. I can’t understand it. #fucktrump https://t.co/85Erj9e0O7,3
28504,"#DhoniKeepsTheGlove #DhoniKeepTheGlove #DhoniKeepTheGloves     Hey   @ICC   , Hypocrisy ki bhi koi sima hoti h!     This is NOT                                 This is  Violation of                        Violation of  Rules                                              Rules https://t.co/pRWW3cpMXe",3
28505,Hey @realDonaldTrump: #Norway is calling. They say you’re a #douchebag,2
28506,@MSNBC Too late.....  #TrumpIsATraitor   #ImpeachTrumpNow   #ImpeachmentInquiryNow,3
28507,#Peace and #Liberty for #Uyhgur !  #PleaseHelp #FreeUyghur #SaveUyghur #MeTooUyghur #PrayForUyghur #EastTurkistan #FreedomForEastTurkistan #Turkistan #Freedom #HumanRights #China #CCP #Genocide #StopChina #BoycottChina #StopGenocideChina #ウイグル #RT  https://t.co/NqNqUGjffN,3
28508,Everyone is Waiting for Bhumrah to Bowl.  I am waiting for Dhoni to keep.  #INDvsAUS  #IndiaWithDhoni  #DhoniKeepsTheGlove  #ICCWorldCup2019,3
28509,Only gone and done it again #dickhead,2
28510,So why hasn’t it?  #FuckTrump #OrangeFoolius #BeBest #MAGA #AmericaFirst https://t.co/SwkgQAWyYR,3
28511,Does this lady look Normal ?#PakvsInd #PAKvIND #PakVsIndia #NDTV #Bengal @KailashOnline @SuPriyoBabul @MukulR_Official #DoctorsProtest #DoctorsStrike #DoctorsUnderOppression #DoctorStrike @aajtak @republic @Republic_Bharat #DoctorsFightBack https://t.co/F5t59hLfgE,3
28512,No #termsandconditions #minor should apply on a #rapist #tobehanged !! #womenempowerment #womensrights #culturevulture #culture #freedom #likeforlikes #followforfollowback @ India https://t.co/DhxYPxsy5e,3
28513,"'I often hear Tories muse, Johnson as PM “will cheer everyone up”. When your party looks like it is going to hell in a handcart, they reckon you might as well hurtle towards the inferno with a smile on your face' #BorisJohnsonShouldNotBePM https://t.co/h1ubnKw6OU",3
28514,"Rather than worrying about @msdhoni gloves , maybe check the Stumps ! @ICC  @BCCI   #ICCWorldCup2019 @StarSportsIndia   #AskStar #DhoniKeepsTheGlove #BCCI #ICC   #AskTheExpert  What can be done here ?",3
28515,Because he is Worthy😇  #IndiaStandsWithDhoni #DhoniKeepsTheGlove https://t.co/sJVLDVfbxa,3
28516,@MarkDice Exactly. #Douchebag,2
28517,@POPSUGAR Complete #DoucheBag,2
28518,As per @MamataOfficial doctors on West Bengal will now onwards have to write medical prescriptions in Bengali. Does not matter if the handwriting makes it look like Tamil. #DoctorsFightBack,3
28519,@realDonaldTrump Lol. You wish. #ImpeachmentInquiryNow #TrumpNatSecRisk #TrumpIsATraitor #TrumpColluded #TrumpObstructed @WhiteHouse #BillionDollarLoser https://t.co/AjI97LZBqm,3
28520,Alabama woman claims court is letting her #rapist uncle see their kids https://t.co/2o7hidetvy via @MailOnline,3
28521,"#DoctorsProtest #doctorsstrike #DoctorsFightBack     SAME COUNTRY, DIFFERENT STATE, DIFFERENT POLITICAL PARTY, SAME TREATMENT WITH #Doctors      #DoctorsFightBack IN #WestBengal     SHOULD HAVE FOUGHT BACK IN #UttarPradesh TOO    https://t.co/yTM9H6CsH4",3
28522,@ICC Yes it is better but by the way #ShameOnICC https://t.co/GtDfAcKLcD,3
28523,#ICC treat everyone with same rule. If you can this then how can you ask dhoni not to put sacrifice badge on gloves.  #DhoniKeepsTheGlove https://t.co/ocprBQV3lS,3
28524,"@DrNajeeb sir, please can you support us on our movement condemning the attacks on doctors and convincing government to bring stringent laws against such assaults in India.  Your message will be helpful!  #savedoctors #DoctorsFightBack",3
28525,"@ICC Everyone waited for 4 years to see the England Rains , what a proud moment 👏  #ShameOnICC",3
28526,All CAMERAs on The #Gloves now...  Will #INDvAUS be with #BalidanBadge Glove or it will be #Balidan of Feelings of #MSDhoni #DhoniKeepsTheGlove OR #ICC prevails... #CWC19 #ICCWC2019 Jo bhi ho All #india wants is Victory in #AUSvIND match...  #IndiaWithDhoni #MenInBlue,3
28527,#ICC: Objection my lord.  #BCCI: Overruled.  #DhoniKeepsTheGlove 😂,3
28528,BJP MP Ananth Kumar Hegde caught on camera beating up doctor at Karnataka hospital   https://t.co/OhxJqT5N0w  #Savethedoctors   #DoctorsProtest   #DoctorsFightBack   #DoctorsStrike,3
28529,@RoflGandhi_ People said #DhoniKeepsTheGlove   He kept it but without the Logo https://t.co/6bJhXiPTVD,3
28530,"Hey, it's #JohnMcCainDay! Also, #FuckTrump.",3
28531,@realDonaldTrump Market crash or cultural death of America?  I choose taking my chances with a market crash!  You are obviously in a panic 18 months ahead of the election! Bad place to be so early!  #Trump #Trump2020 #MAGA #TrumpIsATraitor,3
28532,@ICC @cricketworldcup @ICCMediaComms @msdhoni @virendersehwag @imVkohli dear ICC you can stop dhoni bhai but how u gonna stop us focus on your umpires not our players #DhoniKeepsTheGlove #ICCWorldCup2019 #Dhoni #DhoniKeSaathDesh @BCCI @BCCIdomestic 🇮🇳🇮🇳🇮🇳🇮🇳 https://t.co/OvK0aSXLjY,3
28533,How You Can Tell Barr Is Lying About Mueller’s Evidence #Resist #ResistTrump #FuckTrump https://t.co/K3MAsCNF35,3
28534,"Homophobia and transphobia are CRIMES in 43 countries. Yet here in America, under the Trump administration, it’s seemingly encouraged. We need CHANGE. VOTE BLUE FOR 2020. #FuckTrump",3
28535,Dear @ICC what about players offering namaz on field or urinating on field after the match.?  @msdhoni did not do anything wrong.   #DhoniKeepsTheGlove,3
28536,We are always with you mahi bhai don't remove your glove. #DhoniKeepsTheGlove,3
28537,"@ICC should have so many better options to stop rain 😁 ,But they are not willing to doing anything.#ShameOnICC https://t.co/gaKtXNUZVi",3
28538,"#DoctorsFightBack 👌  The Kurban Shah case, points out a police officer &amp; a political controversy when it was alleged that rival factions of the ruling #TMC each trying to gain control over the organisation of junior doctors (to garner votes for election to state medical bodies)",3
28539,Saw this and instantly thought of @mrjasonaalon and @fever333 🙌🏽 #fucktrump https://t.co/4rCvqrZiPx,3
28540,Saying @Conservatives are England team - they may play for different clubs but they come together for England say @michaelgove. Only problem with that analogy is that @BorisJohnson refuses to attend training+expects to be made captain. #Eton privilege? #BorisJohnsonShouldNotBePM https://t.co/4NySvWv5hP,3
28541,"When #INDvsPAK played last #OneBillion people watched. If it rains on Sunday, it's gonna be a huge loss to @ICC (financially).    What a poor planning @cricketworldcup!!! #CWC19 #ICCWorldCup2019 #ShameOnICC https://t.co/xswwoqGrst",3
28542,#RandalWilliams is a #RAPIST  who heads #Missouris Health Dept &amp; MANDATED unnecessary pelvic exams 4 women seeking abortions.,3
28543,"@NRATV @DLoesch U should be filmed while u are made to walk through a the scene of a mass shooting where dead children are present, uncovered, bodies torn apart by guns, and, tell us all about your belief in profit before life.  #murderer",3
28544,'#ICC says #MSDHONI cannot wear 'army logo' gloves'  #IndianArmy #BalidaanBadge #DhoniKeepsTheGlove #CricketWorldCup2019 https://t.co/Q14AJvQjdr,3
28545,#ShameOnICC poor planning or intentional deliberate choices ? Maybe next time participate in IPL planning 😂,3
28546,"This is not an isolated event, it's happening in every medical college. Stop consuming yellow journalism.  #DoNotQuestionOurHumanity  #DoctorsProtest   #DoctorsFightBack   #DoctorsUnderOppression",3
28547,@The_JJAllen @BettyBowers 'Replied to a tweet saying something akin to ' oh yeah'   Bullshit i did . I said politely they are as fucked as each other .  So what is your next reply chief ?  OR are you the Perennial victim of oppression ? #dickhead,2
28548,@wingmanmike @KellyannePolls @POTUS @realDonaldTrump Certainly his last as a free man. 😁    #TrumpIsATraitor,3
28549,AIIMS Issues 48 Hours Ultimatum To CM Mamata Banerjee  https://t.co/5AWfsq3F5J @AITCofficial  @MamataOfficial  #DoctorsFightBack #AIIMS https://t.co/GBhMK64sAv,3
28550,#DhoniKeepsTheGlove or just write India on gloves but don't change gloves.,3
28551,@Dar_Thatcher @Debi129 Ivanka Voting Machines coming to a location near you. This truly is the upside done. #FucktRump,3
28552,Allen Solly Men's Polo @ Rs.599    https://t.co/ZaqlLyOEe7    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,3
28553,God I miss 44 #fucktrump #waytogivethanks #culvercity #california #greattribute #greatpresident #obama #44 #myreasontosmile #trumpwillnevergetmyvote #nostreet #foryou #incali #jackass #california #missesobama #gone… https://t.co/nOmxDE4Tgm,3
28554,India vs Australia match analysis and preview https://t.co/sWOobxHWE0  #EngvBan #ENGvPAK #bangladesh #INDvAUS #DhoniKeepTheGlove #DhoniKeepsTheGlove #TeamIndia,3
28555,@ICC should allow ms dhoni to keep glove. It is attached with indian people emotion.  @BCCI   #indiafirst   #DhoniKeepTheGlove   #DhoniKeepsTheGlove   #Dhoni   #DhoniAtCWC19   #DhoniKeepBalidaanBadgeGlove https://t.co/YavugaryBf,3
28556,"#DoctorsFightBack | The Debate with Arnab is now #LIVE, on air and online. Watch it here - https://t.co/LGCyJUEBn5",3
28557,Trump Is Urged to Fire Kellyanne Conway for Hatch Act Violations #Resist #ResistTrump #FuckTrump https://t.co/S9v9z9wCxu,3
28558,This - is - remarkable.     #TrumpIsATraitor #TrumpMustGo #TrumpMustResign Happy #JohnMcCainDay https://t.co/MTeMDl4hIZ,3
28559,"@ericswalwell Have you moved from 0% chance to at least 1% in the polls as a result of this very pathetic ad?? 😂  You keep embarrassing yourself time after time, it’s priceless! #douchebag 🤡🤡",3
28560,@MamaMadisons First a tattoo saying #rapist on his forehead.,3
28561,Dear Drs and Non Medico Friends Please Keep twitting about WB Doctors plight with #Savethedoctors #DoctorsFightBack and tag @narendramodi @PMOIndia . As it’s weekend don’t allow the movement to weaken. It has to reach higher authority to take strong action.,3
28562,@realDonaldTrump @POTUS @DonaldJTrumpJr  #pedophiles #rapist with money can commit even murder and never face any consequence. https://t.co/8PXV2tG0wC,3
28563,"Four years we wait to watch how it rains in England and how poor #ICC is, unable to cover the grounds. #ShameOnICC #WorldCup2019",3
28564,"...where they would be reunited in 2003 when Dad passed from esophageal cancer. He gave that 'champion purebred mutt' 13 yrs. he never would've had. After a nine-year break, they were now together eternally.    Rest well, Fredzino.     And oh yeah - #FuckTrump. #JohnMcCainDayJune14",3
28565,MY THOUGHTS ON #BORISJOHNSON #BorisJohnsonShouldNotBePM https://t.co/5AIpBOYyYY,3
28566,#etsy shop: Trump Nixon Covfefe and the Crook President T-Shirt https://t.co/GGe44Hd1OZ #clothing #shirt #trump #nixon #president #protest #impeach #resist #fucktrump #taxday #MuellerReport #LindseyGraham #BarrHearing #BarrLied #BarrCoverUp #ImpeachBarrAndtRump #ImpeachTrumpNow https://t.co/2Acrf5a6G1,3
28567,@ICC Respect India.  #DhoniKeepTheGlove   #DhoniKeepsTheGlove   #KeepTheGlove,3
28568,#PakInsultsAbhi @KirenRijiju comes across a very weak minister he gave lip service on #DhoniKeepsTheGlove n we were left red faced while our cricketing grates @sachin_rt etc keeps mum wants money that's it. There was so much of talk abt boycott Pak nothing happened @AmitShah https://t.co/OBIGjbOW0D,3
28569,"Weather forecast is very much advanced now, driverless car is just coming nd @ICC is relying on techniques of 2000 bc #ShameOnICC",3
28570,"Smdh, #Resist #DitchMitch #DitchMitch2020 #fucktrump #VoteBlue2020 #VoteBlueNoMatterWho  EPA Air Chief Gave Presentation At Fringe Climate Denier Event, New Emails Show  https://t.co/axDBOOjZVN",3
28571,"Former EPA administrators blast Trump admin on science, regulation rollbacks #Resist #ResistTrump #FuckTrump https://t.co/HDU0rg7BcS",3
28572,"@stupideridjit I remember when they were no hawks around or foxes or eagles but I saw for my own eyes working out there when Obama started regulating the environment, these majestic creatures came back full force #fucktrump",3
28573,@TheRealOJ32 @KrisJenner Because this is what everyone needed you to put to rest. Thanks for the clarification OJ. #murderer #gimmeabreak #theglovedidfitbeforethebloodshrankit,3
