text,final_label
RT @BabbbyGirl0317: #honestyhour no bitch better try to fuck with my girl cause I will go off,1
"' If I ever put my trust ina bitch , I'll always be hurt &#1041204;&#1041204; .",1
"@realDonaldTrump No one cares how much you despise a free and independent press, #IdiotTrump . The #Framers crafted an independent press via the 1A, so any and all governing authority would be questioned. Notice how they made it Number One.",3
@thereal_2raw @AssGods Brah *falls out* white bitches crazy,1
RT @Duckin_Fope: &lt;----- not buying bitches vehicles,1
RT @BootyGangCult: These hoes out of control https://t.co/TynErthixK,1
"RT @Zach_Dorsey: Give me three wishes

I wish, I wish, I wish, you would bitch",1
"Dad just yelled out ""in bout to fry some chicken like a nigger""",0
Photograph from yesterday.     Emergency OT services at Murshidabad Medical College continue.    #DoctorsFightBack   #SaveTheDoctors https://t.co/nr63tqIjN1,3
Dj Khaled a fool .!!! 500k for a ring for Nikki? That bitch spends a good million on her ugly ass wigs &#128514;&#128514;&#128514;,1
@_chrisbrownn14 fuck bitches get money,1
"@SatomiiSenpaii I hate you.... 

I want to say orange but the lighting is orange so it could be yellow so.....

Just F*** you! 🤣❤️",2
@tiffantasticc your dad is genuine happy guy because his kids aren't niggers though &#128532; jimmy is my nigga 5eva,0
if u eat fried eggs and leave the yolk entirely yellow ur a disgrace and also nasty,3
RT @ShyGlizzy: your bf is broke bitch!,1
I called at least 20 times to make my hair appointment and these bitches don't pick -.- guess I have to stop in to make an appointment #Grrr,1
Somebody tell these pussy niggas I got em I got em,1
Wtf bitch,1
@anniec0429 ugly white bitch,1
@monicawarren16 #pumprules is on bravo...quality trash,3
I looked retarded,1
RT @BBflockaJames: Point proven ima catch you bitch RT @Aj_Swagggg: @BBflockaJames ok bud,1
Talk about pussy power &#128530;,1
#SanctuaryCity proponents #jennydurkan #pramilajayapal #jayinslee #pattymurray and #mariacantwell must be disappointed that #rapist #illegalimmigrant #fidellopez isnt under #DemocraticParty protection in #seattleWA    https://t.co/DZsTj7oSMt,3
@DrunkAtChurch @MzYummyDread Slide up on a bad bitch/Dat bitch look good,1
"@_dreafresh I would be super down, but it would have to be after I come back from Vegas, 🤞🏼 I don’t spend everythin… https://t.co/WHjoDXovVJ",3
RT @BallOut057: @1stBlocJeremiah when I'm 18 them bitches getting erased &#128588;,1
RT @ReeseZamora: @daxmw23 Dax we don't love these hoes,1
Paceys just told me about how flash was touching himself and he was turning yellow and black.. #whatwashedoing &#128514;&#128514;,3
"@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",0
@XNastyy Lol you probably right. Fuck you bitch !! *in spanish*,1
Y'all pussy ass niqqa need to make some moves &amp;&amp; get up there &#128524;&#9992;&#65039;,1
Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,1
"RT @Anointed_Mouf: Would be so happy, so many bitches would be humbled RT @djdmt: How would you feel if they discontinued the sale of weave""",1
Aye we all needa keep are heads up high who cares if we lost we all went and tried our best &amp;south is a bunch of trash talking pussys ! -.-,1
Am I the only one who is beginning to think that the completely unacceptable 'no show' on anything from Boris Johnson is beginning to look a little odd. Even 'fishy'.  He has to come out and face people   now.  #BrexitShambles #brexitdisgeace #BorisJohnsonShouldNotBePM,1
My little crazy gal. Looking all fun and innocent and weird like she hasn't started bringing home half dead birds 🐦 #cats #crazycat #murderer #strikeapose #birdkiller https://t.co/g8L0ErX9JX,3
I swear a nicca sleep but im up .. Tired as fuk!,1
These bitches funny like mike epps,1
RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken,3
"@cbfollowheidi black girls are so funny, why can't you talk literate? It's pathetic, dick riding die hard fan rofl, you disgust me, retard.",1
RT @schooIgirI: I say nigger with love,1
"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny.",0
"Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @JonnyBones",1
@JohnOSullivan36 @cheryltaylor204 I support my local vineyards here in California. Less carbon footprint &amp; they are delicious.   #FuckTrump,3
"you can tell when dick recently been in a pussy, taste nasty af ewww bitches better never play that shit",1
"1T having fun with food and restaurant planning in English today!   We’re all hungry now! A big well done to Jack,… https://t.co/Uy2hmUWNIr",3
RT @dawg_desert: I have great sympathy for the people of Hawaii to have a woman like @maziehirono showing her ass like that. She a blitheri…,1
"RT @vntonx: ""suck my duck""

thot: ""lol looks like ur autocorrect changed dick to duck""

""i meant what i said bitch"" http://t.co/K9LV3mfX1m",1
Only things that calm me down.. pussy and some Cali tree.,1
#Yankees Pineda needed that 6'7. Great play!,3
@MSNBC No worries. I hear HELL is pretty negative.  #MURDERER,3
RT @CuhCuhCuh: idk why skinny bitches think they got ass cuh,1
#DhoniKeepTheGlove  @ICC @cricketworldcup   I think your busy enough to note glove than a important thing.#DhoniKeepsTheGlove https://t.co/PrN5BXvxrB,3
RT @KaliKushDoll_: Lovee this bitch istg @HaveMercyyy !!! http://t.co/WkczWwG6,1
"Obama&#8217;s faves: Muslims, black ghetto trash http://t.co/qTfjRAijwn via @worldnetdaily",0
It's a small world and hoes make it smaller,1
I have a feeling tonight will be trash.,3
RT @RollyPolly1x: This bitch quit after an hour of working here wtf &#128514;,1
RT @Oz_lito: @1stBlocJeremiah ctfu u bloody but yes doe bitch ball out cracked hot dog in dat bitch,1
RT @WFUncleEllis: My bitch sad lookin like a lack of funny,1
RT @swanksdaleon: quit blaming columbus for your clown ass personality traits lol the quality of your life won’t improve in another city ca…,1
It's too early to talk about eating pussy. Who ate ass this week?,1
@lcl03 you've been talking trash since we were 3 and 5.,3
"RT @pop_ruth: I'm a little teapot short and Irish 
@onedirection artist of the year #AMAs
#EMABiggestFans1D http://t.co/9O1zfvlezV",3
@givingmejinki They deserve jail honestly fucking disgusting,0
Lmaoooo nah I'm down here turning up RT @4TR0N3: Yah not gonna believe this but @ItsNotHarold being a bitch in BG being a bitch &#128514;&#128514;&#128514;&#128514;,1
RT @rfrass: And then when you’re drunk you’re like “I know sober me would be so mad for spending this money but IDK WHYY I’ll be fine!!!” T…,3
I just don't get why none of you people talk back to me..i guess you follow me for the #s in hopes I follow back but shit. talk to a cracker,1
The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,1
Marcus Smart belongs on the Celtics. Both trash. It was destiny.,3
"RT @Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh",1
I didn&#8217;t go to school here RT @LmaoAtDoseHoes: Arizona full of ugly hoes RT @t All my crushes ended up ugly after high school damn shame,1
This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;,0
"you know what your doing when you favorite a tweet, tryna cheat ass bitch haha",1
@EllenLWeintraub @lindab5169 #TrumpIsNotAboveTheLaw #TrumpIsADisgrace #TrumpIsATraitor #RussianElectionInterference is real!  #ImpeachmentInquiryNow #TrumpForPrison #PenceForPrison #MakeTrumpUnpresidentedAgain #MTUA,1
RT @TaeCocky: I heard you wit that bitch that everybodyyyyy fuckingggggg,1
Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;,1
@AjayKushwaha_ @realDonaldTrump PRESIDENTIAL HARASSMENT:   @realDonaldTrump asking @BarackObama for his birth certificate for YEARS !!! while hiding his own #taxreturns     #Resistance #LockThemAllUp #FuckTrump #ComplicitGOP #Resist      https://t.co/lF2am3njsh,3
"&#8220;@gallinofmilk: I'm a faggot"" I agree",1
"RT @murrman5: ""Hun, I'm quitting my job and going to learn to become a psychic. Now I know what you're thinking, well not yet. I'm going to&#8230;",3
Some girls think being a bitch and having an attitude is attractive. Who tf made you think that??,1
The utter ignorance of intolerant white people about #Muslims is astounding. Mmm she said she was willing to talk s… https://t.co/98gmWp5wKZ,0
"RT @walkinghashtag: ""@dumbcollegefun: Mean girls are just honest bitches. #Truth"" @JacklynAnnn",1
Lmfao right!..RT @kohkohbxtchzz: You knew you was sidechick. Stop hating hoe.,1
"If you like the 24k gold rillos, your a pussy",1
"According to the weatherman, there is a high chance of rain during India Vs Pakistan on June 16, in the ongoing Cricket World Cup. 😐👎👎 What have u done ICC #ShameOnICC #INDvPAK  #RainStopsMatch #ENGvWI #FathersDay19 #MaukaMauka #SevenZero https://t.co/aDC0EvWfq6",3
RT @lildurk_: Ima pull up eat the pussy and dip,1
here we go again 🥺🥺🥺🥺🥺,3
Murda mook!!!!,1
You never know the truth until it slaps you in the face,3
RT @MenstruaI: hearing a bitch tell a story and all u can think is &#8220;lie lie lie&#8221; &#128530;,1
Yes. And favorites this. RT @StraightCash08: @202SOLE please tell me you didn't buy that trash,3
@StevenLevandows tf? get me on that bitch stat,1
RT @shaynaaconnell: bruh i hate caring for someone more than they care for me and i cant even help but to keep caring like. what the fuck i…,2
"RT @mccauley713: “Y’all fucking off y’all money trying to be Puff Daddy!”- Pimp C
Snoop: https://t.co/xJSxGtsh37",2
I'm seeing more &amp; more niggers migrating further up liberty rd... smh,0
guess rubes doesn't want to go on a date with me &#128532;,3
@Comey I am crushed that no one is calling attention to the lie that @hogangidley45 told about #JamesComey being a convict!!!  See the short clip to confirm that #Trump Administration is lying.  #TrumpIsATraitor #TrumpResign #TrumpTantrum #WhiteHouse https://t.co/BNpZLCBQpE,0
You can remove Soldier from Army but can't remove Army from within Soldier.  @msdhoni @BCCI @ICC #DhoniKeepsTheGlove https://t.co/Xn3sH7Qlrz,3
@tbing11 @sjhollar @BrianKolfage @Lrihendry @IngrahamAngle @gehrig38 @StumpforTrump @RyanAFournier @Rambobiggs @holliesmckay @Jim_Jordan Any updates on this pension you think you're paying for me?  #douchebag,2
My main bitch is a ghost,1
RT @corinne_sauer: You notice that im the real them other bitches is wack,1
RT @BigSean: Suck my dick bitch RT @MaizeNBlue23: @bigsean not only are you terrible. You are why hip hop is dead,1
@holmes0786 only if its yellow cake &amp; chocolate frosting,3
@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??,3
"13% shy
65% bitch
22% homosexual",1
Paige better text a bitch lol,1
Stop violence on doctors. Take action to save the saviour @MamataOfficial @CMOWestBengal @MoHFW_INDIA #DoctorsFightBack #SAVETHESAVIOUR #Savethedoctors .,3
RT @ForTheMen: These hoes ain't loyal http://t.co/6jTLueUQkG,1
@Mckelvhey My take is it was entertaining as hell and had some awesome “holy shit” scenes. The spectacle was 10/10.… https://t.co/b8nnG96MJc,2
"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;",1
&#8220;@__thaRealist: Shawty wanna charge for pussy but I'm like whoa now&#128561;&#8221; turnt her on to cash she use to fuck for free,1
I'm drunk eat a fucking twat,1
Sometimes females are just fucking retarded bro. I swear I just want to kick y'all in the ovaries.,1
"""Ain't that about a bitch""... What does that mean?",1
RT @virleehol: @cbinflux Well we sure as heck know how to read. I'm reading the trash right now and almost everything I've heard on the web&#8230;,3
Yo pussy overrated,1
"RT @BaniMonica: Sylvester is unique! He puts his head and heart into everything he does. Then, wear his costume and he gets in line, to hav…",3
@JNunchuckfuck u can just ask him to suck his dick not that hard white trash,1
RT @QasimRashid: While GOP cut $1.5T in taxes for millionaires &amp; billionaires &amp; tried to ban Muslims from immigrating to America—a Muslim i…,0
Just got done taking some photos with brownie #flowcity,3
"@iamkrause 
I ain't never orderin from no colored pizza stow",3
"Finally back behind the sticks, visit me bitches #VBar #StMarksPlace #EastVillage #NYC #RichMahogany http://t.co/PiUBUqXb9Y",1
"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do",1
"#DoctorsFightBack #SaveBengal Among all this no one is bothered or talking about why on every big or small incident invovling a muslim, a mob of 2-300 MUSLIMS assemble &amp; breaks the law at will? #MajorityIsNotSafe in India. @BJP4India @AmitShah @PMOIndia @rammadhavbjp @Swamy39",3
@EwanRushRBLX @ViciousJango kk I’m blocking u and getting a RK to exploit ur fed,2
"Autocorrect makes my ""how's life"" change to hoes life. What the duck.",1
Pennsylvania is white trash and is so are all Pennsylvanians.,0
@Cee_Murda94 yellow fin,3
@woohdakidd_74 lol la bitch happy bout Beatin our bench players,1
Fuck is Yall sayin bitch ma h456d love me &#128076;,1
Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,0
If u a bad bitch #EnjoyYaDay,1
&#8220;@_ajoyaaa: Victor &amp; shawn legs don't hurt? They jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;,1
is she choking it!! &#128563;&#128563;&#128584;&#128584;&#128553;&#128553;&#8220;@AwwAdorabIe: I want a pet monkey &#128553;&#128525; http://t.co/w7Yr5xKLSC&#8221;,3
"@ElspethEastman @looper I am so embarrassed now ahaha - it sounded just like you, I am sorry :( lol",3
I can’t go to the lacrosse playoffs tonight so I’m probably gonna end up getting pink eye @oflpaa 😪,3
"RT @BobbyBlu_Band: Note about 300&#247;30 days in a month, these hoes selling pussy for $10 a pop lol. http://t.co/1tDZ1eQ3vM",1
"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",3
"@realDonaldTrump Yes impeachment is legal, we have seen it before. You will not be the first president impeached.  #ImpeachmentInquiryNow   #ImpeachTrumpNow   #ImpeachTrump   #TrumpIsGuilty   #TrumpIsADisgrace   #TrumpIsNotAboveTheLaw   #TrumpIsATraitor   #TrumpIsTheEnemyOfThePeople",1
"Lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie",1
